ws,h,w,s,alpha,alphatop50,alphatop25
12.0,150.0,3.0,6,0.21307688740701092,0.18854679258481502,0.29571541316694333
12.0,150.0,3.0,8,0.21743727607793215,0.1540941631731605,0.29571541316511185
12.0,150.0,3.0,10,0.22149714105707013,0.12201479094777748,0.29571541316327765
12.0,150.0,7.5,4,0.22454535998271466,0.09607723875243365,0.2858115650042024
12.0,150.0,7.5,6,0.23631128680173155,0.002265692422656163,0.28087402105550136
12.0,150.0,7.5,8,0.24718752418095633,-0.08447533946442029,0.27594600277627257
12.0,150.0,7.5,10,0.2573135491265684,-0.16525306106645157,0.27102746479553863
12.0,150.0,15.0,4,0.25115006940858864,-0.1255857926066973,-0.14851230099584165
12.0,150.0,15.0,6,0.274494343044255,-0.31593245834100553,-0.3591610348712563
12.0,150.0,15.0,8,0.2960682566491334,-0.4918901283562239,-0.5629392922117332
12.0,150.0,15.0,10,0.3161496344682349,-0.6557071774262019,-0.7603422669706487
12.0,150.0,22.5,4,0.2768999801224209,-0.291825930376809,-0.7670531156479166
12.0,150.0,22.5,6,0.31142904657960613,-0.550843355768059,-1.24827362229137
12.0,150.0,22.5,8,0.3433254482476478,-0.7881565800805929,-1.7015487837695877
12.0,150.0,22.5,10,0.373003063365377,-1.0072072518236204,-2.130072917978793
12.0,150.0,30.0,4,0.30078720026479877,-0.3344623565242773,-1.0812726515625712
12.0,150.0,30.0,6,0.34562264761637806,-0.6039739739586623,-1.6805746644123631
12.0,150.0,30.0,8,0.38699196059674973,-0.8467204432159418,-2.232383483831995
12.0,150.0,30.0,10,0.425441542042506,-1.0672111852936568,-2.7432961567716196
12.0,150.0,37.5,4,0.320337316680652,-0.29328427751952707,-1.103734855877459
12.0,150.0,37.5,6,0.373398461467036,-0.5375381185813272,-1.6898480414294406
12.0,150.0,37.5,8,0.42220944862526866,-0.7533930432509901,-2.2176402373742143
12.0,150.0,37.5,10,0.46744416514408343,-0.9460170709267722,-2.69636670953616
12.0,200.0,4.0,4,0.22258848428075453,0.5860968298656486,1.2061119635326731
12.0,200.0,4.0,6,0.23357299238724702,0.706537885595065,1.6051856480362447
12.0,200.0,4.0,8,0.24375916356507837,0.8182238991960572,1.9752337392828565
12.0,200.0,4.0,10,0.25326777297948583,0.92247940871348,2.3206479931256236
12.0,200.0,10.0,4,0.25365822578599817,0.911295551379957,2.1415428740890126
12.0,200.0,10.0,6,0.27801090558758895,1.170922470781662,2.933923109877981
12.0,200.0,10.0,8,0.3004573266392516,1.4098512093515305,3.659593551146159
12.0,200.0,10.0,10,0.3212932784348337,1.6313102461902693,4.32911521992857
12.0,200.0,20.0,4,0.2860814669416291,1.163225883012128,2.092683913915192
12.0,200.0,20.0,6,0.32423341695749053,1.5265384609382584,2.8249233475950297
12.0,200.0,20.0,8,0.35927511613731206,1.8582663839705182,3.475516085346679
12.0,200.0,20.0,10,0.39170670709395156,2.1636130934257927,4.059130649350935
12.0,200.0,30.0,4,0.31136174128323163,1.2522356235662475,1.5093066034525613
12.0,200.0,30.0,6,0.3603413718238448,1.6485155852388544,1.9764862152361091
12.0,200.0,30.0,8,0.40529835806591974,2.0077346241114196,2.3781370363289076
12.0,200.0,30.0,10,0.4468832091493122,2.3361763521994483,2.7276086397151786
12.0,200.0,40.0,4,0.3323746438341746,1.2196727257348645,1.0818369614832835
12.0,200.0,40.0,6,0.3902879170230071,1.5947391150501102,1.3729043821496818
12.0,200.0,40.0,8,0.44338684221789504,1.9307251801061687,1.617896544728864
12.0,200.0,40.0,10,0.49245285911220876,2.2345009284537207,1.8270632643647322
12.0,200.0,50.0,4,0.34908221911691295,1.1113503935661493,0.8199622377060714
12.0,200.0,50.0,6,0.41396203598113523,1.433205562210474,1.0095530380136393
12.0,200.0,50.0,8,0.4733346513361135,1.7170772653071038,1.167200304972205
12.0,200.0,50.0,10,0.5280992978635854,1.969988792300146,1.3003806368048783
12.0,250.0,5.0,4,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,250.0,5.0,6,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,250.0,5.0,8,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,250.0,5.0,10,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,250.0,12.5,4,0.1975324330355538,0.3113604124914257,0.29572644342833726
12.0,250.0,12.5,6,0.19753253620501432,0.3113616861578136,0.29573195853888357
12.0,250.0,12.5,8,0.19753263937426452,0.311362959821575,0.2957374736378295
12.0,250.0,12.5,10,0.19753274254330425,0.3113642334827117,0.29574298872517774
12.0,250.0,25.0,4,0.19945661291830524,0.33366745697922817,0.3806264173458261
12.0,250.0,25.0,6,0.20041053619824103,0.3447223914949363,0.4226675186418491
12.0,250.0,25.0,8,0.20135905174126076,0.35571204381870414,0.46443786563143186
12.0,250.0,25.0,10,0.20230223632873176,0.36663735423744087,0.5059414685348775
12.0,250.0,37.5,4,0.21323136816054772,0.47613060005987345,0.7883495173318553
12.0,250.0,37.5,6,0.2207909249489966,0.5551999188252795,1.0224282418399375
12.0,250.0,37.5,8,0.2281720375572034,0.6322334200335209,1.2490405651363503
12.0,250.0,37.5,10,0.23538460623817167,0.7073475258063322,1.4686437674345145
12.0,250.0,50.0,4,0.2364318294637136,0.6654259921554948,1.0787796065119577
12.0,250.0,50.0,6,0.25467632167921933,0.8296741994809822,1.4311501535028046
12.0,250.0,50.0,8,0.27221554516047564,0.9864953867655489,1.7612282918173277
12.0,250.0,50.0,10,0.28911028684080536,1.1365642517890562,2.0713275639776567
12.0,250.0,62.5,4,0.2618906662800808,0.7974247538755738,1.1194588787136739
12.0,250.0,62.5,6,0.29148401368651095,1.0156231664297803,1.4709234861750045
12.0,250.0,62.5,8,0.31961463370182913,1.2199831164767012,1.79004318571615
12.0,250.0,62.5,10,0.34643681809678195,1.412092621281067,2.081309493555912
12.0,300.0,6.0,4,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,300.0,6.0,6,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,300.0,6.0,8,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,300.0,6.0,10,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,300.0,15.0,4,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,300.0,15.0,6,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,300.0,15.0,8,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,300.0,15.0,10,0.19753222669600176,0.31135786515077435,0.295715413172446
12.0,300.0,30.0,4,0.197534348695878,0.3113830536333627,0.29581634078942737
12.0,300.0,30.0,6,0.19753540968213473,0.3113956477071084,0.295866803883344
12.0,300.0,30.0,8,0.19753647065927027,0.31140824166915926,0.29591726650088535
12.0,300.0,30.0,10,0.19753753162728574,0.31142083551951677,0.29596772864208126
12.0,300.0,45.0,4,0.1982215875175266,0.3189099967867134,0.3209363635303735
12.0,300.0,45.0,6,0.19856554243401273,0.32267752264306965,0.33351322289175017
12.0,300.0,45.0,8,0.1989090159743873,0.3264393827512098,0.3460677856289156
12.0,300.0,45.0,10,0.1992520098410957,0.33019559762700723,0.35860013653207556
12.0,300.0,60.0,4,0.2039780233432847,0.37390168277841057,0.457762644427003
12.0,300.0,60.0,6,0.2071600737319635,0.4047198954686509,0.5372220127418226
12.0,300.0,60.0,8,0.21031563591056027,0.4352442655142812,0.6156713608751837
12.0,300.0,60.0,10,0.21344524447703617,0.4654809841802993,0.6931342022204579
12.0,300.0,75.0,4,0.21758065024903253,0.47597169336678113,0.6290504765224081
12.0,300.0,75.0,6,0.22731051347983047,0.555264365823171,0.787069237224567
12.0,300.0,75.0,8,0.2368559374301915,0.6326770526069708,0.9397567005300531
12.0,300.0,75.0,10,0.2462249780675696,0.7082979240375834,1.087406217859615
12.0,400.0,8.0,4,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,400.0,8.0,6,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,400.0,8.0,8,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,400.0,8.0,10,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,400.0,20.0,4,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,400.0,20.0,6,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,400.0,20.0,8,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,400.0,20.0,10,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,400.0,40.0,4,0.1975322266983375,0.3113578651787099,0.2957154132861282
12.0,400.0,40.0,6,0.19753222669950551,0.31135786519267744,0.2957154133429654
12.0,400.0,40.0,8,0.19753222670067344,0.3113578652066456,0.2957154133998032
12.0,400.0,40.0,10,0.19753222670184145,0.31135786522061254,0.29571541345664765
12.0,400.0,60.0,4,0.19753370495255335,0.311374259596352,0.2957719055777339
12.0,400.0,60.0,6,0.19753444407718557,0.311382456775894,0.2958001516071004
12.0,400.0,60.0,8,0.19753518319938898,0.3113906539266044,0.29582839752094675
12.0,400.0,60.0,10,0.19753592231916356,0.31139885104848464,0.2958566433192826
12.0,400.0,80.0,4,0.19773266914883297,0.31333024051694336,0.3010687199965555
12.0,400.0,80.0,6,0.1978328480561565,0.3143159519271314,0.3037436769736854
12.0,400.0,80.0,8,0.19793299877727186,0.315301346132845,0.30641750420603736
12.0,400.0,80.0,10,0.19803312133203826,0.31628642336682644,0.309090202601057
12.0,400.0,100.0,4,0.19971496050392787,0.32953096585387653,0.33484894775213175
12.0,400.0,100.0,6,0.20080260949175174,0.3385787315889538,0.35429848071410613
12.0,400.0,100.0,8,0.20188779795739992,0.34760084305848793,0.3736705660413664
12.0,400.0,100.0,10,0.2029705393151046,0.3565974501146927,0.3929657285466893
12.0,500.0,10.0,4,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,500.0,10.0,6,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,500.0,10.0,8,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,500.0,10.0,10,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,500.0,25.0,4,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,500.0,25.0,6,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,500.0,25.0,8,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,500.0,25.0,10,0.19753222669600176,0.3113578651507743,0.2957154131724456
12.0,500.0,50.0,4,0.19753222669600176,0.3113578651507747,0.2957154131724474
12.0,500.0,50.0,6,0.19753222669600176,0.31135786515077496,0.29571541317244604
12.0,500.0,50.0,8,0.19753222669600176,0.31135786515077524,0.29571541317244726
12.0,500.0,50.0,10,0.19753222669600176,0.31135786515077557,0.29571541317244865
12.0,500.0,75.0,4,0.19753223784455676,0.31135798781473356,0.29571582904207633
12.0,500.0,75.0,6,0.19753224341883402,0.3113580491467106,0.29571603697688625
12.0,500.0,75.0,8,0.19753224899311128,0.31135811047868744,0.29571624491168313
12.0,500.0,75.0,10,0.19753225456738838,0.31135817181066067,0.29571645284648207
12.0,500.0,100.0,4,0.19754529256671113,0.31148381538668296,0.29604879531514383
12.0,500.0,100.0,6,0.19755182532944596,0.31154678857476015,0.29621547960860334
12.0,500.0,100.0,8,0.1975583579771077,0.3116097604763309,0.29638215938377405
12.0,500.0,100.0,10,0.19756489050970094,0.3116727310914561,0.2965488346408852
12.0,500.0,125.0,4,0.19791766693228893,0.3144547079915887,0.30223785293920297
12.0,500.0,125.0,6,0.19811027465544986,0.31600197300939536,0.30549565204473844
12.0,500.0,125.0,8,0.1983028075422277,0.31754846813114335,0.3087511742230979
12.0,500.0,125.0,10,0.1984952656626912,0.3190941941345327,0.31200442216200314
14.0,150.0,3.0,4,0.20693721170734997,0.23705565934603418,0.2957154131693017
14.0,150.0,3.0,6,0.21110288142305392,0.20414349215419003,0.2957154131677323
14.0,150.0,3.0,8,0.2149856611747888,0.17346521982746932,0.295715413166161
14.0,150.0,3.0,10,0.2186258150725559,0.14470294587423982,0.29571541316458666
14.0,150.0,7.5,4,0.22099576822045533,0.12437355258345965,0.2872240478494764
14.0,150.0,7.5,6,0.23138724562757884,0.041529002609798464,0.2829889422526632
14.0,150.0,7.5,8,0.24107247724698952,-0.035703406950045785,0.2787608494666637
14.0,150.0,7.5,10,0.25015201219957484,-0.10812179311943665,0.27453974080829585
14.0,150.0,15.0,4,0.24410632848590014,-0.0681636076365523,-0.08698843572114308
14.0,150.0,15.0,6,0.2647254721551101,-0.23627125168219756,-0.2697553413800981
14.0,150.0,15.0,8,0.2839391652020532,-0.39295982207399316,-0.4473056135275099
14.0,150.0,15.0,10,0.3019477074902215,-0.5398497576483525,-0.6199704769688225
14.0,150.0,22.5,4,0.26647829653888533,-0.21323032585549206,-0.6239049005063112
14.0,150.0,22.5,6,0.2969816096305076,-0.442729362490574,-1.045666932566352
14.0,150.0,22.5,8,0.32539460241819584,-0.6549847135530519,-1.4457561017577794
14.0,150.0,22.5,10,0.3520157052350397,-0.8524773448983878,-1.8263847141845266
14.0,150.0,30.0,4,0.28724444370564783,-0.2517468298597705,-0.9002046246716532
14.0,150.0,30.0,6,0.3268693399408448,-0.4920566191899366,-1.4299870440349494
14.0,150.0,30.0,8,0.3637415262626707,-0.7109939532696744,-1.9224606998640794
14.0,150.0,30.0,10,0.3982550707595125,-0.9118209588693349,-2.3822786440980885
14.0,150.0,37.5,4,0.3042779000540284,-0.21735885533614827,-0.9239629626263203
14.0,150.0,37.5,6,0.3512246141483069,-0.4366936495434247,-1.446425468523955
14.0,150.0,37.5,8,0.3947943975270859,-0.6331890140352396,-1.9225928580463045
14.0,150.0,37.5,10,0.4354734086955978,-0.8106082177194788,-2.359076398895764
14.0,200.0,4.0,4,0.2192824017500186,0.549846522289274,1.085995374546185
14.0,200.0,4.0,6,0.2289713280375699,0.6560825556597886,1.438007365656755
14.0,200.0,4.0,8,0.23802848843012336,0.755390246391124,1.7670496096594666
14.0,200.0,4.0,10,0.24654050579740555,0.8487195875258389,2.076272014296658
14.0,200.0,10.0,4,0.2462985914515439,0.8327513021861396,1.9010502575297208
14.0,200.0,10.0,6,0.2678276433384899,1.0624086059961153,2.6032215797931
14.0,200.0,10.0,8,0.2878451913414821,1.2756472392425664,3.2524133428997604
14.0,200.0,10.0,10,0.30656368487128516,1.4747866822033848,3.8562189751592726
14.0,200.0,20.0,4,0.27452175544111723,1.0527037471918064,1.8658620724709611
14.0,200.0,20.0,6,0.30829772594742766,1.3750582176199078,2.52211999416481
14.0,200.0,20.0,8,0.3395998602167526,1.67223882453762,3.112793916317151
14.0,200.0,20.0,10,0.36878894434911674,1.9480063991230656,3.6485555941785206
14.0,200.0,30.0,4,0.296514214425538,1.1310925503825486,1.3613604106071941
14.0,200.0,30.0,6,0.3398873293471273,1.4836527354884728,1.785228853899381
14.0,200.0,30.0,8,0.38005921396442777,1.8065977743058987,2.15577141348183
14.0,200.0,30.0,10,0.41749957280824446,2.104482375695189,2.4828250121376456
14.0,200.0,40.0,4,0.3148061013105117,1.1041099430955958,0.9883075359817454
14.0,200.0,40.0,6,0.3661111258451162,1.4392571316226805,1.254533955856235
14.0,200.0,40.0,8,0.41358363683098964,1.743072679106855,1.482865388741882
14.0,200.0,40.0,10,0.4577880873435325,2.020550884407922,1.680947007355596
14.0,200.0,50.0,4,0.3293751153657469,1.0111566109217998,0.7585167426172502
14.0,200.0,50.0,6,0.38689254443146903,1.3004069788861465,0.932749765915289
14.0,200.0,50.0,8,0.4400236925393584,1.5590588146440802,1.0805304233550241
14.0,200.0,50.0,10,0.489418381861805,1.7922384073495967,1.207483511634288
14.0,250.0,5.0,4,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,250.0,5.0,6,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,250.0,5.0,8,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,250.0,5.0,10,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,250.0,12.5,4,0.1975324035585264,0.31136004858626154,0.2957248676803348
14.0,250.0,12.5,6,0.19753249198955708,0.3113611403011111,0.2957295949215002
14.0,250.0,12.5,8,0.19753258042043298,0.3113622320140323,0.2957343221541374
14.0,250.0,12.5,10,0.19753266885115423,0.3113633237250245,0.29573904937825474
14.0,250.0,25.0,4,0.19918305919512003,0.3304967794537896,0.3685643712293749
14.0,250.0,25.0,6,0.20000237864921325,0.3399926117823479,0.4046832946838402
14.0,250.0,25.0,8,0.20081770051261014,0.3494401808863802,0.4406020134521406
14.0,250.0,25.0,10,0.2016290737145166,0.35884008601991413,0.4763230837156644
14.0,250.0,37.5,4,0.21103722233435013,0.45314781422374584,0.7200290808360871
14.0,250.0,37.5,6,0.21757357603436508,0.5215695413738738,0.9230513371872257
14.0,250.0,37.5,8,0.22397551073447455,0.5884565181150064,1.1204343671919732
14.0,250.0,37.5,10,0.23024955951407133,0.6538856290555104,1.3124806556758961
14.0,250.0,50.0,4,0.23107997453498433,0.6170268189941458,0.9736377178855399
14.0,250.0,50.0,6,0.24694748300876074,0.7602346039616691,1.283012496831815
14.0,250.0,50.0,8,0.2622757434645076,0.8977510475967209,1.575198453508902
14.0,250.0,50.0,10,0.27710593365105823,1.03003415870158,1.8517745544258097
14.0,250.0,62.5,4,0.2531417051139262,0.7322809601309891,1.0123513183866295
14.0,250.0,62.5,6,0.2789902753718595,0.9239076509121429,1.3245533198697534
14.0,250.0,62.5,8,0.30370947541178334,1.1048011129614919,1.61136617755564
14.0,250.0,62.5,10,0.32740554192351434,1.2760592527745571,1.8759304004892172
14.0,300.0,6.0,4,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,300.0,6.0,6,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,300.0,6.0,8,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,300.0,6.0,10,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,300.0,15.0,4,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,300.0,15.0,6,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,300.0,15.0,8,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,300.0,15.0,10,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,300.0,30.0,4,0.1975340455552721,0.3113794553060623,0.2958019226750934
14.0,300.0,30.0,6,0.19753495497485568,0.3113902502606095,0.29584517690142154
14.0,300.0,30.0,8,0.1975358643877382,0.31140104513309314,0.2958884307777628
14.0,300.0,30.0,10,0.19753677379391954,0.3114118399235153,0.29593168430412026
14.0,300.0,45.0,4,0.19812322602882512,0.31783251729499545,0.31733886791776195
14.0,300.0,45.0,6,0.19841819222772714,0.3210635636703169,0.32812587546956007
14.0,300.0,45.0,8,0.19871280422440338,0.3242904409697266,0.3388964750221012
14.0,300.0,45.0,10,0.19900706309411012,0.32751316215141035,0.3496507201340918
14.0,300.0,60.0,4,0.2030639239961048,0.3650416167899539,0.4348710643756231
14.0,300.0,60.0,6,0.2057996131185137,0.39154843935782474,0.5032930749553343
14.0,300.0,60.0,8,0.20851566939365046,0.4178373832003698,0.5709654474489938
14.0,300.0,60.0,10,0.21121243518089175,0.44391241468661147,0.6379032579109238
14.0,300.0,75.0,4,0.2147656154652772,0.4529582085745495,0.5828791122283462
14.0,300.0,75.0,6,0.22316364737286715,0.5215173752286376,0.720017697214817
14.0,300.0,75.0,8,0.23142351068498881,0.5886661403588991,0.853141876620142
14.0,300.0,75.0,10,0.2395504665889307,0.6544621617021189,0.9824441151064246
14.0,400.0,8.0,4,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,400.0,8.0,6,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,400.0,8.0,8,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,400.0,8.0,10,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,400.0,20.0,4,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,400.0,20.0,6,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,400.0,20.0,8,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,400.0,20.0,10,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,400.0,40.0,4,0.19753222669800394,0.3113578651747186,0.29571541326988643
14.0,400.0,40.0,6,0.19753222669900486,0.3113578651866911,0.29571541331860635
14.0,400.0,40.0,8,0.1975322267000059,0.3113578651986629,0.2957154133673228
14.0,400.0,40.0,10,0.19753222670100704,0.311357865210636,0.29571541341604435
14.0,400.0,60.0,4,0.1975334937736406,0.3113719175397588,0.2957638352624106
14.0,400.0,60.0,6,0.1975341273097832,0.3113789437024767,0.2957880461800858
14.0,400.0,60.0,8,0.19753476084414143,0.31138596984401395,0.2958122570128952
14.0,400.0,60.0,10,0.1975353943767152,0.3113929959643687,0.2958364677608271
14.0,400.0,80.0,4,0.1977040414240425,0.3130485503908125,0.3003042389432485
14.0,400.0,80.0,6,0.1977899176912635,0.3138935430348532,0.3025974052296796
14.0,400.0,80.0,8,0.19787577324399114,0.31473830255736734,0.3048897412135671
14.0,400.0,80.0,10,0.19796160809473984,0.3155828291050091,0.3071812474667242
14.0,400.0,100.0,4,0.19940374982647252,0.3269411567901951,0.3292776392090457
14.0,400.0,100.0,6,0.20033677628613883,0.3347042678282952,0.34597248075904735
14.0,400.0,100.0,8,0.20126799076623741,0.3424484833591711,0.36261025565944055
14.0,400.0,100.0,10,0.20219740175230377,0.3501738981899913,0.37919129606178587
14.0,500.0,10.0,4,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,500.0,10.0,6,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,500.0,10.0,8,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,500.0,10.0,10,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,500.0,25.0,4,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,500.0,25.0,6,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,500.0,25.0,8,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,500.0,25.0,10,0.19753222669600154,0.31135786515077396,0.2957154131724453
14.0,500.0,50.0,4,0.19753222669600154,0.31135786515077435,0.2957154131724469
14.0,500.0,50.0,6,0.19753222669600154,0.3113578651507747,0.29571541317244826
14.0,500.0,50.0,8,0.19753222669600154,0.3113578651507747,0.29571541317244826
14.0,500.0,50.0,10,0.19753222669600154,0.3113578651507749,0.29571541317244915
14.0,500.0,75.0,4,0.1975322362519059,0.3113579702913119,0.2957157696321332
14.0,500.0,75.0,6,0.19753224102985806,0.31135802286157876,0.2957159478619691
14.0,500.0,75.0,8,0.1975322458078099,0.31135807543184285,0.29571612609180425
14.0,500.0,75.0,10,0.19753225058576182,0.3113581280021075,0.2957163043216294
14.0,500.0,100.0,4,0.19754342604193612,0.3114658228109287,0.2960011704013751
14.0,500.0,100.0,6,0.19754902558807913,0.3115198002231187,0.2961440440361102
14.0,500.0,100.0,8,0.19755462504967686,0.3115737766901046,0.296286914351206
14.0,500.0,100.0,10,0.1975602244267327,0.31162775221192135,0.29642978134681897
14.0,500.0,125.0,4,0.1978626223989669,0.3140124907537592,0.3013066346069965
14.0,500.0,125.0,6,0.19802773765610907,0.31533895374871374,0.30409973139237456
14.0,500.0,125.0,8,0.1981927979093338,0.3166648508606139,0.30689115448605075
14.0,500.0,125.0,10,0.19835780320280014,0.3179901825795982,0.3096809055820388
